Date,Day,NetWorth,Cash,Shares
2020-11-23,494,8819.31214602419,8819.31214602419,0
2020-11-24,495,8819.31214602419,8819.31214602419,0
2020-11-25,496,8819.31214602419,8819.31214602419,0
2020-11-26,497,8819.31214602419,8819.31214602419,0
2020-11-27,498,8819.31214602419,8819.31214602419,0
2020-12-01,499,8819.31214602419,8819.31214602419,0
2020-12-02,500,8819.31214602419,8819.31214602419,0
2020-12-03,501,8819.31214602419,8819.31214602419,0
2020-12-04,502,8819.31214602419,8819.31214602419,0
2020-12-07,503,8819.31214602419,8819.31214602419,0
2020-12-08,504,8819.31214602419,8819.31214602419,0
2020-12-09,505,8819.31214602419,8819.31214602419,0
2020-12-10,506,8819.31214602419,8819.31214602419,0
2020-12-11,507,8819.31214602419,8819.31214602419,0
2020-12-14,508,8819.31214602419,8819.31214602419,0
2020-12-15,509,8819.31214602419,8819.31214602419,0
2020-12-16,510,8819.31214602419,8819.31214602419,0
2020-12-17,511,8819.31214602419,8819.31214602419,0
2020-12-18,512,8819.31214602419,8819.31214602419,0
2020-12-21,513,8819.31214602419,8819.31214602419,0
2020-12-22,514,8819.31214602419,8819.31214602419,0
2020-12-23,515,8819.31214602419,8819.31214602419,0
2020-12-24,516,8819.31214602419,8819.31214602419,0
2020-12-28,517,8819.31214602419,8819.31214602419,0
2020-12-29,518,8819.31214602419,8819.31214602419,0
2020-12-30,519,8819.31214602419,8819.31214602419,0
2020-12-31,520,8819.31214602419,8819.31214602419,0
2021-01-01,521,8819.31214602419,8819.31214602419,0
2021-01-04,522,8819.31214602419,8819.31214602419,0
2021-01-05,523,8819.31214602419,8819.31214602419,0
2021-01-06,524,8819.31214602419,7055.44971681936,0.897128572622647
2021-01-07,525,8813.60640830231,7055.44971681936,0.897128572622647
2021-01-08,526,8815.71466044798,7055.44971681936,0.897128572622647
2021-01-11,527,8805.50533729153,7055.44971681936,0.897128572622647
2021-01-12,528,8766.33670381083,7055.44971681936,0.897128572622647
2021-01-13,529,8747.31757807123,7055.44971681936,0.897128572622647
2021-01-14,530,8755.32893622475,7055.44971681936,0.897128572622647
2021-01-15,531,8731.50120133589,7055.44971681936,0.897128572622647
2021-01-18,532,8713.61245759779,7055.44971681936,0.897128572622647
2021-01-19,533,8733.97727619633,7055.44971681936,0.897128572622647
2021-01-20,534,8740.55322863365,7055.44971681936,0.897128572622647
2021-01-21,535,8749.27331835954,7055.44971681936,0.897128572622647
2021-01-22,536,8704.48866001422,7055.44971681936,0.897128572622647
2021-01-25,537,8695.86725443132,7055.44971681936,0.897128572622647
2021-01-27,538,8656.36668337874,7055.44971681936,0.897128572622647
2021-01-28,539,8596.49232244191,7055.44971681936,0.897128572622647
2021-01-29,540,8601.74052459175,8601.74052459175,0
2021-02-01,541,8601.74052459175,8601.74052459175,0
2021-02-02,542,8601.74052459175,8601.74052459175,0
2021-02-03,543,8601.74052459175,8601.74052459175,0
2021-02-04,544,8601.74052459175,8601.74052459175,0
2021-02-05,545,8601.74052459175,8601.74052459175,0
2021-02-08,546,8601.74052459175,8601.74052459175,0
2021-02-09,547,8601.74052459175,8601.74052459175,0
2021-02-10,548,8601.74052459175,8601.74052459175,0
2021-02-11,549,8601.74052459175,8601.74052459175,0
2021-02-12,550,8601.74052459175,8601.74052459175,0
2021-02-15,551,8601.74052459175,8601.74052459175,0
2021-02-16,552,8601.74052459175,8601.74052459175,0
2021-02-17,553,8601.74052459175,8601.74052459175,0
2021-02-18,554,8601.74052459175,6881.3924196734,0.881041520881247
2021-02-19,555,8596.38379214479,6881.3924196734,0.881041520881247
2021-02-22,556,8596.71858792273,6881.3924196734,0.881041520881247
2021-02-23,557,8552.19074945739,6881.3924196734,0.881041520881247
2021-02-24,558,8543.45081757025,6881.3924196734,0.881041520881247
2021-02-25,559,8572.30492737911,6881.3924196734,0.881041520881247
2021-02-26,560,8470.10411095688,8470.10411095688,0
2021-03-01,561,8470.10411095688,8470.10411095688,0
2021-03-02,562,8470.10411095688,8470.10411095688,0
2021-03-03,563,8470.10411095688,8470.10411095688,0
2021-03-04,564,8470.10411095688,8470.10411095688,0
2021-03-05,565,8470.10411095688,6776.08328876551,0.88997857678276
2021-03-08,566,8488.51776771052,6776.08328876551,0.88997857678276
2021-03-09,567,8517.40647231289,6776.08328876551,0.88997857678276
2021-03-10,568,8534.18256848524,6776.08328876551,0.88997857678276
2021-03-12,569,8508.42658847315,6776.08328876551,0.88997857678276
2021-03-15,570,8474.40270748274,6776.08328876551,0.88997857678276
2021-03-16,571,8484.42386625732,6776.08328876551,0.88997857678276
2021-03-17,572,8455.30376722499,6776.08328876551,0.88997857678276
2021-03-18,573,8424.38591146755,6776.08328876551,0.88997857678276
2021-03-19,574,8415.72641991546,6776.08328876551,0.88997857678276
2021-03-22,575,8401.52236183,6776.08328876551,0.88997857678276
2021-03-23,576,8390.71802190786,6776.08328876551,0.88997857678276
2021-03-24,577,8364.85524446655,6776.08328876551,0.88997857678276
2021-03-25,578,8346.02329778183,6776.08328876551,0.88997857678276
2021-03-26,579,8359.72006807852,6776.08328876551,0.88997857678276
2021-03-30,580,8364.49035325007,6776.08328876551,0.88997857678276
2021-03-31,581,8337.94229230464,6776.08328876551,0.88997857678276
2021-04-01,582,8360.46765008302,6776.08328876551,0.88997857678276
2021-04-05,583,8341.23521303874,6776.08328876551,0.88997857678276
2021-04-06,584,8345.04432134737,6776.08328876551,0.88997857678276
2021-04-07,585,8365.4782294703,6776.08328876551,0.88997857678276
2021-04-08,586,8377.53743918571,6776.08328876551,0.88997857678276
2021-04-09,587,8367.46288169653,6776.08328876551,0.88997857678276
2021-04-12,588,8323.80943250533,6776.08328876551,0.88997857678276
2021-04-13,589,8336.88321779827,6776.08328876551,0.88997857678276
2021-04-15,590,8355.43927112419,6776.08328876551,0.88997857678276
2021-04-16,591,8353.06302832418,6776.08328876551,0.88997857678276
2021-04-19,592,8283.76929633588,6776.08328876551,0.88997857678276
2021-04-20,593,8301.37307258464,6776.08328876551,0.88997857678276
2021-04-22,594,8303.04623230899,6776.08328876551,0.88997857678276
2021-04-23,595,8324.88630658324,6776.08328876551,0.88997857678276
2021-04-26,596,8348.51523779682,6776.08328876551,0.88997857678276
2021-04-27,597,8325.01090358399,6776.08328876551,0.88997857678276
2021-04-28,598,8376.26476982091,6776.08328876551,0.88997857678276
2021-04-29,599,8388.38627803669,6776.08328876551,0.88997857678276
2021-04-30,600,8356.37374862981,6776.08328876551,0.88997857678276
